Source,Target,Weight,Type
Futurekind,Martha Jones,1,directed
Futurekind,Tenth Doctor,1,directed
Futurekind,The Master,1,directed
Gagan Rassmussen,Clara Oswald,1,directed
Gagan Rassmussen,Sandman (Sleep No More),1,directed
Gagan Rassmussen,Twelfth Doctor,1,directed
Ganger,Amy Pond,1,directed
Ganger,Eleventh Doctor,1,directed
Ganger,Eleventh Doctor (Ganger),1,directed
Ganger,Miranda Cleaves,1,directed
Ganger,Rory Williams,1,directed
Ganymede Systems,Bill Potts,1,directed
Ganymede Systems,Nardole,1,directed
Ganymede Systems,Twelfth Doctor,1,directed
Gareth Jenkins (A Fix with Sontarans),Nathan (A Fix with Sontarans),1,directed
Gareth Jenkins (A Fix with Sontarans),Sixth Doctor,1,directed
Gareth Jenkins (A Fix with Sontarans),Tegan Jovanka,1,directed
Gareth Jenkins (A Fix with Sontarans),Turner (A Fix with Sontarans),1,directed
Gaspard de Saux-Tavannes,Catherine de Medici,1,directed
Gaspard de Saux-Tavannes,Dodo Chaplet,1,directed
Gaspard de Saux-Tavannes,First Doctor,1,directed
Gaspard de Saux-Tavannes,Steven Taylor,1,directed
Gat,Graham O'Brien,1,directed
Gat,Jack Harkness,1,directed
Gat,Pol-Kon-Don,1,directed
Gat,Ryan Sinclair,1,directed
Gat,The Doctor (Fugitive of the Judoon),1,directed
Gat,Thirteenth Doctor,1,directed
Gat,Yasmin Khan,1,directed
Gavrok,Bannermen,1,directed
Gavrok,Keillor,1,directed
Gavrok,Melanie Bush,1,directed
Gavrok,Seventh Doctor,1,directed
Gaztak,Fourth Doctor,1,directed
Gaztak,Grugger,1,directed
Gaztak,K9 Mark II,1,directed
Gaztak,Meglos,1,directed
Gaztak,Romana II,1,directed
Gelth ambassador,Charles Dickens,1,directed
Gelth ambassador,Ninth Doctor,1,directed
Gelth ambassador,Rose Tyler,1,directed
George Gordon Byron,Ashad,1,directed
George Gordon Byron,Graham O'Brien,1,directed
George Gordon Byron,John Polidori,1,directed
George Gordon Byron,Mary Shelley,1,directed
George Gordon Byron,Percy Shelley,1,directed
George Gordon Byron,Ryan Sinclair,1,directed
George Gordon Byron,Thirteenth Doctor,1,directed
George Gordon Byron,Yasmin Khan,1,directed
George Hutchinson,Fifth Doctor,1,directed
George Hutchinson,Jane Hampden,1,directed
George Hutchinson,Malus,1,directed
George Hutchinson,Tegan Jovanka,1,directed
George Hutchinson,Vislor Turlough,1,directed
George Hutchinson,Will Chandler,1,directed
George Litefoot,Fourth Doctor,1,directed
George Litefoot,Henry Gordon Jago,1,directed
George Litefoot,Leela,1,directed
George Litefoot,Li H'sen Chang,1,directed
George Litefoot,Magnus Greel,1,directed
George Litefoot,Mr Sin,1,directed
George Patrick Barnham,Arthur Linwood,1,directed
George Patrick Barnham,Carol Bell,1,directed
George Patrick Barnham,Charles Kettering,1,directed
George Patrick Barnham,Harry Mailer,1,directed
George Patrick Barnham,Jo Grant,1,directed
George Patrick Barnham,John Benton,1,directed
George Patrick Barnham,Keller Machine,1,directed
George Patrick Barnham,Mike Yates,1,directed
George Patrick Barnham,Roland Summers,1,directed
George Patrick Barnham,The Brigadier,1,directed
George Patrick Barnham,The Master,1,directed
George Patrick Barnham,Third Doctor,1,directed
Ghost,Clara Oswald,2,directed
Ghost,Fisher King,1,directed
Ghost,Twelfth Doctor,2,directed
Giant maggot,BOSS,1,directed
Giant maggot,Clifford Jones,1,directed
Giant maggot,Jo Grant,1,directed
Giant maggot,John Benton,1,directed
Giant maggot,Mark Elgin,1,directed
Giant maggot,Mike Yates,1,directed
Giant maggot,Stevens,1,directed
Giant maggot,The Brigadier,1,directed
Giant maggot,Third Doctor,1,directed
Giant spider (Arachnids in the UK),Grace O'Brien,1,directed
Giant spider (Arachnids in the UK),Graham O'Brien,1,directed
Giant spider (Arachnids in the UK),Hakim Khan,1,directed
Giant spider (Arachnids in the UK),Jack Robertson,1,directed
Giant spider (Arachnids in the UK),Najia Khan,1,directed
Giant spider (Arachnids in the UK),Ryan Sinclair,1,directed
Giant spider (Arachnids in the UK),Sonya Khan,1,directed
Giant spider (Arachnids in the UK),Thirteenth Doctor,1,directed
Giant spider (Arachnids in the UK),Yasmin Khan,1,directed
Gods of Ragnarok,Ace,1,directed
Gods of Ragnarok,Chief clown,1,directed
Gods of Ragnarok,Mags (The Greatest Show in the Galaxy),1,directed
Gods of Ragnarok,Seventh Doctor,1,directed
Gold Dalek (Day of the Daleks),Jo Grant,1,directed
Gold Dalek (Day of the Daleks),John Benton,1,directed
Gold Dalek (Day of the Daleks),Mike Yates,1,directed
Gold Dalek (Day of the Daleks),The Brigadier,1,directed
Gold Dalek (Day of the Daleks),Third Doctor,1,directed
Goth,Engin,1,directed
Goth,Fourth Doctor,1,directed
Goth,Spandrell,1,directed
Goth,The Master,1,directed
Grace Holloway,Chang Lee,1,directed
Grace Holloway,Eighth Doctor,1,directed
Grace Holloway,Seventh Doctor,1,directed
Grace Holloway,The Master,1,directed
Grace O'Brien,Giant spider (Arachnids in the UK),1,directed
Grace O'Brien,Graham O'Brien,3,directed
Grace O'Brien,Hakim Khan,1,directed
Grace O'Brien,Jack Robertson,1,directed
Grace O'Brien,Najia Khan,1,directed
Grace O'Brien,Ribbons,1,directed
Grace O'Brien,Ryan Sinclair,3,directed
Grace O'Brien,Solitract,1,directed
Grace O'Brien,Sonya Khan,1,directed
Grace O'Brien,Thirteenth Doctor,3,directed
Grace O'Brien,Tzim-Sha,1,directed
Grace O'Brien,Yasmin Khan,3,directed
Graff Vynda-K,Fourth Doctor,1,directed
Graff Vynda-K,K9 Mark II,1,directed
Graff Vynda-K,Romana I,1,directed
Graff Vynda-K,White Guardian,1,directed
Graham O'Brien,Ada Lovelace,1,directed
Graham O'Brien,Ashad,2,directed
Graham O'Brien,Chagaska,1,directed
Graham O'Brien,Charlie Duffy,1,directed
Graham O'Brien,Daniel Barton,1,directed
Graham O'Brien,Dorothy Skerrit,1,directed
Graham O'Brien,Dreg,1,directed
Graham O'Brien,Gat,1,directed
Graham O'Brien,George Gordon Byron,1,directed
Graham O'Brien,Giant spider (Arachnids in the UK),1,directed
Graham O'Brien,Grace O'Brien,3,directed
Graham O'Brien,Hakim Khan,3,directed
Graham O'Brien,Jack Harkness,2,directed
Graham O'Brien,Jack Robertson,2,directed
Graham O'Brien,James I,1,directed
Graham O'Brien,John Polidori,1,directed
Graham O'Brien,Kasaavin,1,directed
Graham O'Brien,Krasko,1,directed
Graham O'Brien,Manish,1,directed
Graham O'Brien,Mary Shelley,1,directed
Graham O'Brien,Morax Queen,1,directed
Graham O'Brien,Najia Khan,3,directed
Graham O'Brien,Nikola Tesla,1,directed
Graham O'Brien,Noor Inayat Khan,1,directed
Graham O'Brien,Percy Shelley,1,directed
Graham O'Brien,Pol-Kon-Don,1,directed
Graham O'Brien,Praxeus,1,directed
Graham O'Brien,Pting (The Tsuranga Conundrum),1,directed
Graham O'Brien,Queen of the Skithra,1,directed
Graham O'Brien,Rakaya,1,directed
Graham O'Brien,Reconnaissance Dalek,2,directed
Graham O'Brien,Remnant,1,directed
Graham O'Brien,Ribbons,1,directed
Graham O'Brien,Rosa Parks,1,directed
Graham O'Brien,Ryan Sinclair,21,directed
Graham O'Brien,Solitract,1,directed
Graham O'Brien,Sonya Khan,4,directed
Graham O'Brien,Suki Cheng,1,directed
Graham O'Brien,The Doctor (Fugitive of the Judoon),2,directed
Graham O'Brien,The Master,3,directed
Graham O'Brien,Thirteenth Doctor,21,directed
Graham O'Brien,Thomas Edison,1,directed
Graham O'Brien,Tibo,2,directed
Graham O'Brien,Tzim-Sha,2,directed
Graham O'Brien,Yasmin Khan,21,directed
Graham O'Brien,Zellin,1,directed
Grand Marshall,Clara Oswald,1,directed
Grand Marshall,Eleventh Doctor,1,directed
Grand Marshall,Skaldak,1,directed
Grant (The Return of Doctor Mysterio),Lucy Fletcher,1,directed
Grant (The Return of Doctor Mysterio),Nardole,1,directed
Grant (The Return of Doctor Mysterio),Shoal of the Winter Harmony,1,directed
Grant (The Return of Doctor Mysterio),Twelfth Doctor,1,directed
Graske (Music of the Spheres),Tenth Doctor,1,directed
Gravis,Fifth Doctor,1,directed
Gravis,Tegan Jovanka,1,directed
Gravis,Tractator,1,directed
Gravis,Vislor Turlough,1,directed
Great Intelligence,Alistair Gordon Lethbridge-Stewart,1,directed
Great Intelligence,Angie Maitland,1,directed
Great Intelligence,Artie Maitland,1,directed
Great Intelligence,Clara Oswald,3,directed
Great Intelligence,Edward Travers,2,directed
Great Intelligence,Eleventh Doctor,3,directed
Great Intelligence,Jamie McCrimmon,2,directed
Great Intelligence,Padmasambhava,1,directed
Great Intelligence,Paternoster Gang,2,directed
Great Intelligence,River Song,1,directed
Great Intelligence,Rosemary Kizlet,1,directed
Great Intelligence,Second Doctor,2,directed
Great Intelligence,Thonmi,1,directed
Great Intelligence,Victoria Waterfield,2,directed
Great Intelligence,War Doctor,1,directed
Greg Sutton,Alastair Lethbridge-Stewart,1,directed
Greg Sutton,Eric Stahlman,1,directed
Greg Sutton,John Benton,1,directed
Greg Sutton,Keith Gold,1,directed
Greg Sutton,Liz Shaw,1,directed
Greg Sutton,Petra Williams,1,directed
Greg Sutton,The Brigadier,1,directed
Greg Sutton,Third Doctor,1,directed
Grendel of Gracht,Fourth Doctor,1,directed
Grendel of Gracht,K9 Mark II,1,directed
Grendel of Gracht,Romana I,1,directed
Grey (The Highlanders),Ben Jackson,1,directed
Grey (The Highlanders),Jamie McCrimmon,1,directed
Grey (The Highlanders),Polly Wright,1,directed
Grey (The Highlanders),Second Doctor,1,directed
Grugger,Fourth Doctor,1,directed
Grugger,Gaztak,1,directed
Grugger,K9 Mark II,1,directed
Grugger,Meglos,1,directed
Grugger,Romana II,1,directed
Grun,Aggedor (The Curse of Peladon),1,directed
Grun,Alpha Centauri (The Curse of Peladon),1,directed
Grun,Amazonia,1,directed
Grun,Arcturus (The Curse of Peladon),1,directed
Grun,Hepesh,1,directed
Grun,Ice Warrior,1,directed
Grun,Jo Grant,1,directed
Grun,Peladon of Peladon,1,directed
Grun,Third Doctor,1,directed
Gus (Mummy on the Orient Express),Clara Oswald,1,directed
Gus (Mummy on the Orient Express),Danny Pink,1,directed
Gus (Mummy on the Orient Express),Perkins (Mummy on the Orient Express),1,directed
Gus (Mummy on the Orient Express),Twelfth Doctor,1,directed
Gustave Lytton,Black Dalek Leader,1,directed
Gustave Lytton,Cyber-Controller (The Tomb of the Cybermen),1,directed
Gustave Lytton,Dalek,1,directed
Gustave Lytton,Davros,1,directed
Gustave Lytton,Fifth Doctor,1,directed
Gustave Lytton,Peri Brown,1,directed
Gustave Lytton,Sixth Doctor,1,directed
Gustave Lytton,Tegan Jovanka,1,directed
Gustave Lytton,Vislor Turlough,1,directed
Gwen Cooper,Dalek Caan,1,directed
Gwen Cooper,Davros,2,directed
Gwen Cooper,Donna Noble,2,directed
Gwen Cooper,Francine Jones,2,directed
Gwen Cooper,Harriet Jones,1,directed
Gwen Cooper,Ianto Jones,2,directed
Gwen Cooper,Jack Harkness,2,directed
Gwen Cooper,Jackie Tyler,1,directed
Gwen Cooper,K9 Mark IV,1,directed
Gwen Cooper,Luke Smith,2,directed
Gwen Cooper,Martha Jones,2,directed
Gwen Cooper,Mickey Smith,1,directed
Gwen Cooper,Mr Smith,2,directed
Gwen Cooper,Rose Tyler,2,directed
Gwen Cooper,Sarah Jane Smith,2,directed
Gwen Cooper,Supreme Dalek (The Stolen Earth),2,directed
Gwen Cooper,Sylvia Noble,2,directed
Gwen Cooper,Tenth Doctor,2,directed
Gwen Cooper,Tenth Doctor (Journey's End),1,directed
Gwen Cooper,Wilfred Mott,2,directed
H. G. Wells,Borad,1,directed
H. G. Wells,Peri Brown,1,directed
H. G. Wells,Sixth Doctor,1,directed
H. G. Wells,Tekker,1,directed
Hade,Fourth Doctor,1,directed
Hade,K9 Mark I,1,directed
Hade,Leela,1,directed
Hade,The Collector,1,directed
Haemovore,A. H. Millington,1,directed
Haemovore,Ace,1,directed
Haemovore,Fenric,1,directed
Haemovore,Ingiger,1,directed
Haemovore,Seventh Doctor,1,directed
Hakim Khan,Ada Lovelace,1,directed
Hakim Khan,Daniel Barton,1,directed
Hakim Khan,Giant spider (Arachnids in the UK),1,directed
Hakim Khan,Grace O'Brien,1,directed
Hakim Khan,Graham O'Brien,3,directed
Hakim Khan,Jack Robertson,1,directed
Hakim Khan,Kasaavin,1,directed
Hakim Khan,Manish,1,directed
Hakim Khan,Najia Khan,3,directed
Hakim Khan,Noor Inayat Khan,1,directed
Hakim Khan,Ryan Sinclair,3,directed
Hakim Khan,Sonya Khan,3,directed
Hakim Khan,The Master,1,directed
Hakim Khan,Thirteenth Doctor,3,directed
Hakim Khan,Tibo,1,directed
Hakim Khan,Yasmin Khan,3,directed
Half-Face Man,Clara Oswald,1,directed
Half-Face Man,Eleventh Doctor,1,directed
Half-Face Man,Paternoster Gang,1,directed
Half-Face Man,The Master,1,directed
Half-Face Man,Twelfth Doctor,1,directed
Hame,Face of Boe,1,directed
Hame,Macra,1,directed
Hame,Martha Jones,1,directed
Hame,Tenth Doctor,1,directed
Handbot,Amy Pond,1,directed
Handbot,Amy Pond (The Girl Who Waited),1,directed
Handbot,Eleventh Doctor,1,directed
Handbot,Rory Williams,1,directed
Handles,Amy Pond,1,directed
Handles,Barnable,1,directed
Handles,Clara Oswald,1,directed
Handles,Eleventh Doctor,1,directed
Handles,Supreme Dalek (Victory of the Daleks),1,directed
Handles,Tasha Lem,1,directed
Handles,Twelfth Doctor,1,directed
Harriet Jones,Davros,1,directed
Harriet Jones,Donna Noble,1,directed
Harriet Jones,Francine Jones,1,directed
Harriet Jones,Gwen Cooper,1,directed
Harriet Jones,Ianto Jones,1,directed
Harriet Jones,Jack Harkness,1,directed
Harriet Jones,Jackie Tyler,3,directed
Harriet Jones,Jocrassa Fel-Fotch Passameer-Day Slitheen,2,directed
Harriet Jones,Luke Smith,1,directed
Harriet Jones,Martha Jones,1,directed
Harriet Jones,Mickey Smith,3,directed
Harriet Jones,Mr Smith,1,directed
Harriet Jones,Ninth Doctor,2,directed
Harriet Jones,Rose Tyler,4,directed
Harriet Jones,Sarah Jane Smith,1,directed
Harriet Jones,Supreme Dalek (The Stolen Earth),1,directed
Harriet Jones,Sycorax leader,1,directed
Harriet Jones,Sylvia Noble,1,directed
Harriet Jones,Tenth Doctor,2,directed
Harriet Jones,Toshiko Sato,1,directed
Harriet Jones,Wilfred Mott,1,directed
Harrison Chase,Fourth Doctor,1,directed
Harrison Chase,Krynoid,1,directed
Harrison Chase,Sarah Jane Smith,1,directed
Harry Mailer,Arthur Linwood,1,directed
Harry Mailer,Carol Bell,1,directed
Harry Mailer,Charles Kettering,1,directed
Harry Mailer,George Patrick Barnham,1,directed
Harry Mailer,Jo Grant,1,directed
Harry Mailer,John Benton,1,directed
Harry Mailer,Keller Machine,1,directed
Harry Mailer,Mike Yates,1,directed
Harry Mailer,Roland Summers,1,directed
Harry Mailer,The Brigadier,1,directed
Harry Mailer,The Master,1,directed
Harry Mailer,Third Doctor,1,directed
Harry Sullivan,Alistair Gordon Lethbridge-Stewart,2,directed
Harry Sullivan,Broton,1,directed
Harry Sullivan,Cyber-Leader (Revenge of the Cybermen),1,directed
Harry Sullivan,Cyberman,1,directed
Harry Sullivan,Davros,1,directed
Harry Sullivan,Field Major,1,directed
Harry Sullivan,Fourth Doctor,7,directed
Harry Sullivan,John Benton,2,directed
Harry Sullivan,Kellman,1,directed
Harry Sullivan,Kraal (species),1,directed
Harry Sullivan,Sarah Jane Smith,7,directed
Harry Sullivan,Scientific Reform Society,1,directed
Harry Sullivan,Styre,1,directed
Harry Sullivan,Time Lord messenger (Genesis of the Daleks),1,directed
Harry Sullivan,Vorus,1,directed
Harry Sullivan,Wirrn,1,directed
Harvest ranger,Amy Pond,1,directed
Harvest ranger,Cyril Arwell,1,directed
Harvest ranger,Eleventh Doctor,1,directed
Harvest ranger,Lily Arwell,1,directed
Harvest ranger,Madge Arwell,1,directed
Harvest ranger,Rory Williams,1,directed
Hawthorne (The Beast Below),Amy Pond,1,directed
Hawthorne (The Beast Below),Eleventh Doctor,1,directed
Hawthorne (The Beast Below),Liz 10,1,directed
Heather (The Pilot),Bill Potts,2,directed
Heather (The Pilot),Cybermen,1,directed
Heather (The Pilot),First Doctor,1,directed
Heather (The Pilot),Nardole,2,directed
Heather (The Pilot),Sentient oil,1,directed
Heather (The Pilot),The Master,2,directed
Heather (The Pilot),Twelfth Doctor,2,directed
Heavenly Host,Alonso Frame,1,directed
Heavenly Host,Astrid Peth,1,directed
Heavenly Host,Copper (Voyage of the Damned),1,directed
Heavenly Host,Max Capricorn,1,directed
Heavenly Host,Tenth Doctor,1,directed
Heavenly Host,Wilfred Mott,1,directed
Helen A,Ace,1,directed
Helen A,Kandyman,1,directed
Helen A,Seventh Doctor,1,directed
Henry Avery,Amy Pond,1,directed
Henry Avery,Eleventh Doctor,1,directed
Henry Avery,Rory Williams,1,directed
Henry Gordon Jago,Fourth Doctor,1,directed
Henry Gordon Jago,George Litefoot,1,directed
Henry Gordon Jago,Leela,1,directed
Henry Gordon Jago,Li H'sen Chang,1,directed
Henry Gordon Jago,Magnus Greel,1,directed
Henry Gordon Jago,Mr Sin,1,directed
Hepesh,Aggedor (The Curse of Peladon),1,directed
Hepesh,Alpha Centauri (The Curse of Peladon),1,directed
Hepesh,Amazonia,1,directed
Hepesh,Arcturus (The Curse of Peladon),1,directed
Hepesh,Grun,1,directed
Hepesh,Ice Warrior,1,directed
Hepesh,Jo Grant,1,directed
Hepesh,Peladon of Peladon,1,directed
Hepesh,Third Doctor,1,directed
Hieronymous (The Masque of Mandragora),Federico,1,directed
Hieronymous (The Masque of Mandragora),Fourth Doctor,1,directed
Hieronymous (The Masque of Mandragora),Mandragora Helix,1,directed
Hieronymous (The Masque of Mandragora),Sarah Jane Smith,1,directed
High Priestess (The Fires of Pompeii),Donna Noble,1,directed
High Priestess (The Fires of Pompeii),Tenth Doctor,1,directed
Hindle,Adric,1,directed
Hindle,Dukkha,1,directed
Hindle,Fifth Doctor,1,directed
Hindle,Mara,1,directed
Hindle,Nyssa,1,directed
Hindle,Tegan Jovanka,1,directed
House (The Doctor's Wife),Amy Pond,1,directed
House (The Doctor's Wife),Eleventh Doctor,1,directed
House (The Doctor's Wife),Idris,1,directed
House (The Doctor's Wife),Rory Williams,1,directed
House (The Doctor's Wife),The Doctor's TARDIS,1,directed
Hydroflax,Nardole,1,directed
Hydroflax,River Song,1,directed
Hydroflax,Twelfth Doctor,1,directed
Ian Chesterton,Animus,1,directed
Ian Chesterton,Barbara Wright,16,directed
Ian Chesterton,Bennett (The Rescue),1,directed
Ian Chesterton,Black Dalek Leader,1,directed
Ian Chesterton,City Administrator (The Sensorites),1,directed
Ian Chesterton,Commander (The Sensorites),1,directed
Ian Chesterton,Dalek,1,directed
Ian Chesterton,El Akir,1,directed
Ian Chesterton,First Doctor,16,directed
Ian Chesterton,Forester (Planet of Giants),1,directed
Ian Chesterton,Kal,1,directed
Ian Chesterton,Léon Colbert,1,directed
Ian Chesterton,Marco Polo,1,directed
Ian Chesterton,Maximilien Robespierre,1,directed
Ian Chesterton,Mechonoid,1,directed
Ian Chesterton,Morok,1,directed
Ian Chesterton,Napoléon Bonaparte,1,directed
Ian Chesterton,Nero,1,directed
Ian Chesterton,Steven Taylor,1,directed
Ian Chesterton,Supreme Controller (The Dalek Invasion of Earth),1,directed
Ian Chesterton,Susan Foreman,10,directed
Ian Chesterton,Tegana,1,directed
Ian Chesterton,Tlotoxl,1,directed
Ian Chesterton,Vicki Pallister,6,directed
Ian Chesterton,Yartek,1,directed
Ian Gilmore,Ace,1,directed
Ian Gilmore,Allison Williams,1,directed
Ian Gilmore,Black Dalek Leader,1,directed
Ian Gilmore,Davros,1,directed
Ian Gilmore,Rachel Jensen,1,directed
Ian Gilmore,Seventh Doctor,1,directed
Ianto Jones,Dalek Caan,1,directed
Ianto Jones,Davros,2,directed
Ianto Jones,Donna Noble,2,directed
Ianto Jones,Francine Jones,2,directed
Ianto Jones,Gwen Cooper,2,directed
